subject_id,trial_ids,segment_ids,session_id,primary_label,labels,start_time,end_time,total_time_length,merge_count,source_segments,alertness_estimate,alpha_power,alpha_relative_power,beta_power,beta_relative_power,cognitive_load_estimate,delta_power,delta_relative_power,delta_theta_ratio,frontal_beta_ratio,gamma_power,gamma_relative_power,high_gamma_power,high_gamma_relative_power,hjorth_activity,hjorth_complexity,hjorth_mobility,individual_alpha_frequency,low_gamma_power,low_gamma_relative_power,low_high_power_ratio,mean_abs_amplitude,mean_channel_std,mean_peak_to_peak,mean_rms,mean_total_power,mean_zero_crossing_rate,peak_frequency,relaxation_index,spectral_centroid,spectral_entropy,theta_alpha_ratio,theta_beta_ratio,theta_power,theta_relative_power,source_file
1,[23],[0],1,2,[2],550.1200000000001,554.1200000000001,4.0,1,['trial23/segment0'],-1.1234020628016035,-0.5621509556135423,-1.0168918026341087,-0.508890982424693,-1.4110366646763741,0.08509364554147215,2.0401237301261026,2.74872717610852,3.800603617285884,-0.11027885631926297,-0.18478242345636509,-0.44653976202575885,-0.32032801399361105,-0.05881785557240627,0.454683275333545,2.5706753092481534,-1.1499716619394362,0.2206587083540531,-0.18439478870197665,-0.44574792548723646,1.7026126512455728,0.8207192014875168,0.6814177584815231,0.25037712387706873,0.6763450978549035,0.2819461578667518,-1.2347986251524656,-0.646306298676097,-0.17297583096084573,-1.4148007210136053,-2.245247290392488,-0.03058164435800655,-0.0957620872581914,-0.5652646651649554,-1.2588771805715206,sub_1.h5
1,[26],[0],1,3,[3],574.192,578.192,4.0,1,['trial26/segment0'],-0.4363357735148802,-0.4196234263243723,-0.22723414388764182,-0.33942776636570704,-0.21095074937450042,0.05203604672955844,-0.23005903263893748,0.16416720330041318,-0.23706235971205392,0.4435256903163304,-0.19023068737699717,-0.1447871304305666,-0.3454907371013629,-0.05881785557240627,-0.3432038171333965,0.13815585361936192,-0.21429175310658213,1.2444526703058296,-0.18978230207643168,-0.14344988491683439,-0.3202952335201362,-0.3843610702661967,-0.3473633292986556,-0.09465114697315413,-0.3533843187448675,-0.485416998935759,0.07907893432886333,-0.6998167813607932,-0.013833319802824305,-0.2930986891828502,-0.13538168278983082,-0.11796696001401134,-0.031578038647977605,-0.24137899867968757,0.36012519079404376,sub_1.h5
1,[16],[0],1,0,[0],493.076,497.076,4.0,1,['trial16/segment0'],-1.0133606149267214,-0.4869330781413843,-0.8076070736014241,-0.3682265460296101,-1.0063146682351392,-0.056285760659384176,1.3233147506812477,2.1139809521901753,1.8825827658831789,-1.129174336020827,-0.18833972942752628,-0.4057201308792227,-0.30183522325097956,-0.05881785557240627,0.24612692063505404,1.6997573485208999,-1.0114803504146623,0.366914988632878,-0.1880415336545178,-0.4050736617499473,1.092259333384966,0.350548014059962,0.44414130101416743,0.5412491903570923,0.44103977106791503,0.08143579389360309,-0.678795751674039,-0.3988203162593767,-0.17206660026032866,-1.0531331149258887,-1.4142919550770336,-0.018815009127535504,-0.08146782780142503,-0.3313431857460776,-0.7966237179007839,sub_1.h5
1,[82],[0],1,3,[3],1026.768,1030.768,4.0,1,['trial82/segment0'],-0.4397941395736221,-0.3577773542792956,-0.18783037475448536,-0.21813069317005387,-0.07267578320686799,0.0238943035099008,-0.07870568236252341,0.2761538689475819,-0.20185739265879707,0.4819665714021247,-0.2570361265365413,-0.3855269197877142,-0.3262632233513147,-0.05881785557240627,-0.3106815849439022,-0.04637218946143731,-0.2932851149917722,-0.04747780549045996,-0.2568346969076234,-0.38497884004270216,-0.0217547415003061,-0.21965103545933862,-0.3006904296061385,-0.6273102629638192,-0.30463947671353886,-0.35710403826044984,-0.2990030196364669,-0.41219793693055085,-0.040135913030989255,-0.26541177626417223,0.08764377466448299,-0.14308011178359098,-0.09079650581377771,-0.1019697428694429,0.29463298938497623,sub_1.h5
1,[6],[0],1,2,[2],413.912,417.912,4.0,1,['trial6/segment0'],-0.944039552802792,-0.6128818982657196,-0.8684800970657884,-0.3924858564161795,-0.5352997422373946,1.3841324487782631,0.19085798071867457,0.9453229901806397,-0.0786179460632687,0.03858574547419727,-0.2381410463999122,-0.35314194070489163,-0.2722895543465825,-0.05881785557240627,-0.5471970738153867,0.3671056028828062,-0.34834223576948464,1.2932047637321054,-0.23801867271764468,-0.3528107793807817,0.4472965450935332,-0.5844128497833795,-0.6535296332066705,-1.000122401617136,-0.6580199483690563,-0.37518235799535726,-0.5881245138452496,-0.5325965229711174,-0.6039215611707869,-0.63423768898061,-0.6318158352155617,1.1004142059739441,0.4420512223937996,0.06426808038418552,0.7167361346300252,sub_1.h5
1,[75],[0],1,1,[1],969.148,973.148,4.0,1,['trial75/segment0'],-0.6211788292721894,-0.42509123731397536,-0.4329064306971416,-0.4003965407687526,-0.6702160695828596,0.7420387263661969,0.03926300754202476,0.41733831203889205,-0.4317404580372102,0.45173982870437274,-0.1827452636462642,-0.22482831742668194,-0.31458057573722653,-0.05881785557240627,-0.027379898740786317,1.195151256424931,-0.7068349488594153,-0.36436641276124865,-0.18237670467274425,-0.22384454871635226,0.47405636784051247,0.042926663551913595,0.09660713345242321,0.053264001068170745,0.10714753081971495,-0.28991415584799485,-0.38796347939301556,-0.5259077126355304,0.07990950062853996,-0.4379605501473588,-0.05824801171178849,0.4185945319597416,0.7950588634318596,0.33722450119668645,1.050056173855693,sub_1.h5
1,[52],[0],1,0,[0],784.74,788.74,4.0,1,['trial52/segment0'],-0.9428329144282728,-0.6543246994215997,-1.023452255743,-0.1737045066913309,-0.05041130821243341,1.988870899388846,-0.028898867297924173,0.2803208294088251,-0.595269168420781,-0.6257236983252543,-0.19294004114542498,-0.2530749426856305,-0.29215885194796987,-0.05881785557240627,0.9033450262589776,1.4254789961200085,-0.9861694351695992,-1.2906561878604759,-0.19263777341118146,-0.2522536071178369,-0.0392981807638576,0.9555612091707865,1.1611711730730145,1.4435790268595863,1.1715793275870914,-0.29300576029995,-0.8344765562479987,-0.646306298676097,-1.0828952834892547,-0.5498536266593427,-0.18259056171289823,2.2541049984110346,0.43690930910027825,0.5265652930120497,1.393388378218363,sub_1.h5
1,[88],[0],1,3,[3],1074.868,1078.868,4.0,1,['trial88/segment0'],-0.8171368164290198,-0.5856307009600293,-0.6847937141976638,-0.3679788940702067,-0.1894255632028862,0.3858220962299611,-0.08258117931715893,0.7150207229821389,0.13538549244960302,-1.0025409788978599,-0.10022417474300863,0.17603033773676016,-0.29093949471159763,-0.05881785557240627,-0.23744073824730186,0.5652488636185855,-0.3144439457143672,0.24503475506718797,-0.099704308899154,0.17770355140629096,-0.25419820968017326,-0.14403128923652594,-0.1872332389687587,-0.5692144347610091,-0.19222532430574232,-0.5394292017697345,-0.36572336445387893,-0.6998167813607932,-0.5316914654859723,-0.269909202102896,-0.12858803008739814,0.2973734793608676,-0.14913597253755428,-0.3888056857660403,0.041324243258136155,sub_1.h5
1,[125],[0],1,1,[1],1372.092,1376.092,4.0,1,['trial125/segment0'],-0.3863717977669671,-0.321134849608798,-0.25288350993424935,-0.29925638754564754,-0.5169029436947057,0.32949499134026955,-0.06671437451054697,0.05517531922104196,-0.59138059471682,-0.5549428063259872,-0.25278253536593714,-0.46737154484247506,-0.2882162683625422,-0.05881785557240627,-0.32339083418745024,-0.07521084043368478,-0.27857429245200394,-1.558792701704989,-0.25261848983320084,-0.4670315485108165,0.07778223002413943,-0.24149659747742333,-0.31710375367080224,-0.6285430914331382,-0.3225563215210386,-0.21538931885461576,-0.18095933265181668,-0.5593517643134656,0.1812557317521324,-0.42590748056818656,-0.23301446848501262,0.20328950352454303,0.6545572631951487,0.46053418760510506,1.1621041824540879,sub_1.h5
1,[3],[0],1,0,[0],389.768,393.768,4.0,1,['trial3/segment0'],-0.6830077723476593,-0.4408704060082143,-0.3908043255608307,-0.3837884822359242,-0.49401003437267843,-0.03578850539597106,0.11822143412783827,0.790557288366818,0.338347107663175,0.24969507540879202,-0.28701591015781114,-0.4690847689730688,-0.22975099463067306,-0.05881785557240627,-0.10790807230705109,1.0103347316074291,-0.7348651194593675,-0.5837508331794861,-0.2870601045034844,-0.46923789803318927,0.24564702050174772,0.10095467728738407,-0.01819679717020747,-0.508991823014134,-0.021930654165363075,-0.3785570376452922,-0.9354124625102358,-0.652995109011684,0.0018162327225795811,-0.6497032946413157,-0.45938562687763584,-0.16054474169163038,-0.06909662775091029,-0.3457298696244213,-0.19269431505287715,sub_1.h5
